user_id,user_id,item_id,item_id,timestamp,rating,review,sentences
A2EO36JTKXRCF4,A2EO36JTKXRCF4,B008CP6KG8,B008CP6KG8,1369785600,4.0,"Scribblenauts Unlimited is great. This one actually has a story. It explains how Maxwell got his magic notebook and goes on to say Maxwell was using his magic notebook for evil and when he used it on someone, that person cursed his sister into turning into stone, and now he must go get starites to save her. The game's core is still the same, and like every entry, they added a bajillion more words and adjectives for you to mess around with. The puzzles have gotten WAY easier, as if the game wasn't easy enough. The puzzles seem to be a bit more simple and the hints are more obvious. The graphics are still the same, and that's fine with me. One of the new features was to create new items, which basically, instead of letting players use their imagination, it just serves as an option for everyone to make dirty, obscene things and create everything in the world that is copyrighted, in other words, breaking the rule set by Scribblenauts that said no bad words or copyrighted material. However, this feature doesn't seem to be in the 3DS version, or I just can't find it. And trust me, I tried. There really isn't much to say about this game, it's still a fun sandbox game where you can choose whether to make a a creative and/or clever solution, or just go with the obvious, normal way, so you can't blame the game because of the solutions, because there will always be a different way to do a puzzle. I give this game a 3.8/5.0",['In other words']
A16AXQ11SZA8SQ,A16AXQ11SZA8SQ,B00AJCNP24,B00AJCNP24,1362009600,5.0,"I ordered this for my 2-year old grandson.  It took his mom about 15 minutes to put it together, and she liked that the tracks are on both sides of the track pieces.  In other words, if it doesn't fit together one way, just flip the piece over and it should fit.  The pieces fit together solidly, and they connect with magnets, not latches (which makes it easier to put the pieces together).  The only caveat about putting the track together is that it would be easier if the child were NOT in the room.  My grandson was so excited to play with his new Thomas Train that he kept trying to ""help"" put the pieces together.Once the track was together, it kept the grandson busy for hours!  He got all his other wheeled toys out, so that they could make friends with Thomas.  I think it might have even been more fun to watch him play than it was for him to play with this train set (but only because it was so fun listening to him squeal with excitement every time he tried something new with the train set).This set is a winner, and because it's so sturdy, it's worth every penny of the price.",['In other words']
A36RJG7HHV45TQ,A36RJG7HHV45TQ,B00AWNUHB2,B00AWNUHB2,1375056000,3.0,"We gave this to our favorite Test Nephew for his 6th birthday. He *loves* cameras, and always wants to borrow adults' cell phones to take pictures. He loves to be in photos, and photo-bombs every opportunity he notices. And, he loves to look at photos, telling friends and family all about whatever occasion led to the picture in hand.So we thought a camera would be a good birthday present. But he's also *incredibly* active, not always cautious, and altogether too likely to damage something like an ordinary camera. We saw this one, and were interested ... but it said it's for preschoolers and up. Would Test Nephew think it was too simple, something for babies?Not at all! He loves it. He really can take his own pictures, add weird effects (the costumes remind me of the ones you can find on Google Hangouts), and show them on the wall in attempt to hold his captive familial audience's attention. (They're not really going to want to watch the laptop-monitor size blurry slideshow, though.) Test Nephew is bright, and not a three-year-old, but he did figure out the camera very easily almost completely on his own, so that was a big bonus. The camera does indeed seem sturdy enough to stand up to an active small child's use, even when he forgets what he's doing, drops it, and runs off after something else. And, it's big--and therefore both easier for a child's hands to manipulate, and easier to notice if it's at risk of being left behind somewhere.On the down side:Don't get fooled into thinking it takes video. The ""animated"" backgrounds are just that--animated gifs behind your picture, not video. On the other hand, Test Nephew loves them anyway.Why didn't it come with a USB cable? A big selling point for this toy/tool is that it so easily transfers images to a computer. For a social media generation accustomed to calling out, ""Share it!"" as soon as a photo is snapped, this is a big oversight. eBay fixed that for us very cheaply, but I wish we'd realized it right away.Also, Test Nephew couldn't play with it instantly at his birthday party as we'd intended, because I was the silly aunt who didn't notice that we needed to bring him batteries. Ordinary use seems to run the batteries down very quickly, so I'd strongly recommend the added cost of a couple sets of rechargeables.  Of course, that's going to increase the overall investment.Bottom line: it was a great choice for Test Nephew who loves photography and would almost certainly break an ordinary camera. For almost anyone else, the price tag--especially after rechargeable batteries and charger are added--is probably high enough that you'd do better with something altogether different. A calmer kid could probably get a lot more camera with an ordinary, not-for-preschoolers model. The special effects are easily added from all kinds of different phone apps, etc., and even digital projectors can often be found fairly cheaply now--especially if you don't mind secondhand. An active (and often careless) kid like Test Nephew, but without the photography obsession, could have all kinds of creative active toys for less money. So if it's a perfect fit, it's perfect; otherwise, do something different for the kid on your list.","['On the other hand', 'On the down side']"
A969VLBBX8LQ7,A969VLBBX8LQ7,B00CKH9IIQ,B00CKH9IIQ,1378080000,3.0,"I teach Sunday School to 4-6 grade students, of which six are girls.  During the ""social hour,"" I brought Barbie Digital Dress Doll for all of them, along with several of their younger sisters ages 6-8, to see and play with it,  All were excited and found it easy to understand the instructions and to play with it.It is a neat doll, and while it cannot bend its legs and arms like most Barbies, it does hold together nicely, no matter how it is pulled one way or another.  It's dress is securely attached to the doll so that the LED's can show through.  Using the stylus, or ones finger, it was easy to create a design, save it and replay it.  It was, also, easy to whistle or play a tune and watch the LED animation react.  Designs created can be deleted, or if it seems you've gotten everything messed-up, you can use the stylus to hit the ""reset"" button, and start over. It works with the stylus or your finger, with the stylus being a little better because it has a narrow point.Barbie takes two AAA batteries, one located in each leg, and the screws were deep and easy to use.The girls easily took apart and put together Barbie's stand, and the stand had a place to hold the stylus.I could see where some girls could easily grow tried of Barbie Digital Dress Doll because it doesn't wear other dresses; however, on the other hand, children who like electronics and being creative with the lights would find more things to do with Barbie. It is definitely not a ""one trick pony,"" but it isn't a ""traditional"" Barbie in the sense that one can have fun changing its outfits.  So, think about spending this much.  On the other side of the coin, it is totally different from any Barbie they currently would have.Most girls have more than one Barbie, and if they had this one, it would be THE ONE that all of their friends would want to play with when they came over.  The batteries seem to last a long time (I haven't had to change them after days of constant use).If you want to give your child a toy that will have all of their friends talking, Barbie Digital Dress Doll is it, just be aware it has some limitations.",['On the other hand']
A1BF6QPBURWX92,A1BF6QPBURWX92,B0035V1JUQ,B0035V1JUQ,1384387200,5.0,I bought these as favors for my girls's 6th Cupcake Birthday Party.  They're pretty sturdy and last.  You can marker and paint on them too.  Great colors.,['Great colors']
A1Q5GOPLE0XUN2,A1Q5GOPLE0XUN2,B005XVCR48,B005XVCR48,1382054400,5.0,"Great toy for car rides, stroller rides, and taking the to the grandparents house.  Many options for sounds and a volume button for when daddy is watching football, LOL.  Good quality, it lights up, and has many noise options.",['Good quality']
A294BMWLWEKF8C,A294BMWLWEKF8C,B00B3YT030,B00B3YT030,1393545600,5.0,"This is a great party game, as long as no one is particularly sensitive.  This is the third small expansion to the original Cards Against Humanity.",['this is a great party game']
ALHC64J88LVWO,ALHC64J88LVWO,B003FHXMDC,B003FHXMDC,1344816000,4.0,"I purchased the 10th and 11th Doctor's Sonic Screwdrivers at the same time, so some comparison will be made in this review.Authenticity:  About a 3.  It's generally the right shape, design and all.  The jaws are notably plastic and cheaply made, but the paint job overall is well done.  Note that I have seen two other of this model brand new, and neither had as fine a paint job as the one I purchased here.  So I'd say their quality control needs a bit of work.  The 10th version is far more authentic because well... it was the exact model used in the show itself.  The 11th cannot unfortunately make that claim.Fun: I consider this overall more ""fun"" than the 10th version because it actually has a spring-loaded extension mechanism which slaps into place with a rather satisfying ""whack"" (and is great for startling unsuspecting onlookers).  The drawback is that the hilt button ceases to function when extended, requiring one to either have a rather long thumbnail to reach the displaced button inside an opening within the driver (which was not meant to be reached)... or using the default button on the butt-end (which works with no problem but does require one to realign one's hand).  Still, a rather satisfying effect overall and significantly better than sliding a rather largish button (as is the case with the 10th version, authentic as that version may be).Educational value:  It will be a real education trying to install the batteries.  First you will be educated you probably do not have a cross-head screwdriver that small, as well as the price of obtaining one.  Then you will learn just how much torque can be applied to a cheap screw head without stripping it, which will improve your motor-coordination skills. You will then discover that polarity on batteries and direction of placement can be critical to an electrical project, as well as the benefit and necessity of reading instructions despite the delusion you already know how to assemble the device.  Lastly users will learn humility and control of language.  All in all, a rather educational device.Durability:  I'd have to rate that rather low.  As mentioned the jaws are cheap plastic, the device itself is cheap plastic and the electronic and battery compartment appears to be made by the lowest bid in a Chinese sweat-shop.  The instructions are full of cautions and ""avoid this""... which I'd say one would do very well to follow.  I would estimate that dropping it may end its usefulness as a functional item, so I do not recommend doing so.  Nevertheless it has a sufficient feel and weight as well as easy gripability (is that a word?) so overall it should hold up so long as one avoids banging it about or messing with the jaws.As a note:  the extender spring seems a bit stroppy... to the point that it gives me caution triggering it enough times might actually damage the device. Because of this I've developed a habit of holding my finger against the extender body to reduce the impact of ""launch"" somewhat.  It really comes out with quite a ""thwack"".  I think a spring of about half the tension would have been sufficient.  I do not intend to run durability tests to find out how many clicks it will withstand.Sound:  The sound is significantly louder and more satisfying than the 10th version, but still not sufficiently loud to startle onlookers, more's the shame.Light: Like the 10th version the light only comes out the very tip.  I would have enjoyed seeing the entire fore-barrel light up.  As it is the effect is somewhat ""toyish"" and somewhat disappointing.  Nevertheless the extension and sound somewhat makes up for that.Not a pen:  The 10th version was an ink pen, which meant it was actually useful beyond sitting on a shelf or role playing at conventions.  No pen in this.  But in truth since it is significantly larger than the 10th version, it probably wouldn't make a very good pen anyway.  Perhaps a cricket bat...Overall rating:  Four stars because well, it just looks rather incredible and has that spring-loaded extender thing, doesn't it?Should you buy it:  If I were to buy ONE Doctor Who collector's item, it would have to be the 10th Doctor Sonic because well, it's totally the real thing, isn't it? (They actually used the ""toy"" on the show itself.)  The 11th version cannot make that claim.  However this is a very impressive-looking device and quite satisfying overall.  Most Whoobies would relish in having the 10th and 11th Sonic Screwdrivers sitting side-by-side on a display shelf (which is how I have them arranged).  So if you can afford it all at once or in two purchases over time, I'd say this is well worth the purchase.However, having received it and seen both it and the 10th version... I am more tempted than ever before to buy another one of these, pull the guts out and make my own Sonic Screwdriver out of real metal and hang the authenticity.  After all, having a personalized one-of-a-kind hand-made Sonic Screwdriver of one's own design-- well the chance for creativity just shouts, doesn't it?  And of course there's the bragging rights:  ""Yes, I made it myself.""  Then tell the purists you're the 27th Doctor and they can go pout somewhere because you spoiled their ""compulsive authenticity"" fun.  And that's what the Doctor is all about:  the creators doing whatever they can flat well get away with.  Yes?  ;)","['educational value', 'Overall rating']"
A1Z8OFGUAVJAVL,A1Z8OFGUAVJAVL,B00749RTCC,B00749RTCC,1398211200,5.0,"Got this for my daughter's 6th birthday instead of the $60 American Girl locker. It's great. She loved the little lock, which comes with it and has 2 keys, which is great because I keep one in case she loses hers. Has little hooks inside and looks cute. Good deal.","[""it's great"", 'good deal']"
A31VBJNPAWHUN6,A31VBJNPAWHUN6,B001W1WGBM,B001W1WGBM,1261526400,2.0,"If this was literally a Spike Jr., as in a replica of the big one with all the bells and whistles just smaller, he'd be perfect. I think he is too simple for some of the older kids that might enjoy Spike (the big one) but probably great for 2-year-olds and younger. He walks and makes noises, but that's it. He doesn't light up, he doesn't move his head or mouth. We sprung for the big one since we decided that our 3 year old would be done with this toy in about 30 minutes. It's a great idea, but needs some improvements. He's just not that fun.","[""It's a great idea""]"
A27RFQV0G8Z48E,A27RFQV0G8Z48E,B001U3Y5XE,B001U3Y5XE,1291161600,4.0,"This is a great game, but instead of investing in this game, I recommend purchasing a set of Lego Bricks & More that sells for about $50 and use your imagination.  With these blocks you can still play this game and it requires more imagination-instead of cards suggesting what you make, the child makes their own creation and it's easier to adjust the play time.  For example, instead of a 30-60 minute round, you can adjust the play time based on the time available-a quick round before bed allows the child to make one creation for you to guess in about 10 minutes or everyone can join in for an hour+ session.  Also, this allows the child to play & create alone instead of waiting for ""someone to play with me"".Best of both worlds!",['this is a great game']
A1BM8DQ5745A4A,A1BM8DQ5745A4A,B009AW94T2,B009AW94T2,1389139200,5.0,"Of course it is pricey, as are all Calico Critters, but if the price doesn't bother you, this is a nice toy. Super fun little ice cream dispenser and various scoops of ice cream, with cones and a cone holder. I mean, it is a little limited, in that you are just playing 'ice cream truck', but since it is big and drives around, you can use it as a vehicle too, to transport Critters, even if they aren't always eating ice cream!",['this is a nice toy']
AQZH7YTWQPOBE,AQZH7YTWQPOBE,B008VTLRYA,B008VTLRYA,1368835200,3.0,"As other reviews have noted, there are problems with this Enterprise B. One of the biggest is that the side sticker actually says USS Excelsior rather than USS Enterprise B. The good news is that Diamond Select IS making an Excelsior for this fall (preorders are already up on some websites)! Hopefully that version will correct the problems of this ship. So my advice is to wait.",['As other reviews have noted']
A3C9YGB4H90PDE,A3C9YGB4H90PDE,B006BLGBXC,B006BLGBXC,1330214400,3.0,"If your children enjoy playing with PlayDoh and/or toy food, this is a great choice. My kids especially enjoyed the ""swirl"" feature, which makes the PlayDoh take the shape of soft-serve ice cream, though they said it worked better to do it by hand than with the crank. The little fruit and garnish molds are especially cute. I'm not sure about the long-term play value of this toy, though. After the child has made and garnished a couple of ""sweet treats"" to be looked at and admired by all, then what? It's pretty limited in ""scope for the imagination.""",['this is a great choice']
A3G4SO5B3RSWIH,A3G4SO5B3RSWIH,B005GGLG6A,B005GGLG6A,1365724800,5.0,"My girlfriend is going to school to become a doctor, I bought her these pens to relate to her choice of career.They are great, they write in black ink and all look like syringes, in various colors.great price",['great price']
A2BAUWMXPDZDX0,A2BAUWMXPDZDX0,B004XPLOZS,B004XPLOZS,1395964800,5.0,"This was a great deal!  These trucks are actually quite sturdy (they survived 20 boys at our party) and have remained a favorite toy!  The size is slightly smaller than Hotwheels monster trucks, and they are made of a light plastic material. When you pull them back-they go really fast!",['this was a great deal']
A3DZFEICHK5LF2,A3DZFEICHK5LF2,B00508OLNY,B00508OLNY,1348617600,5.0,"This is a nice, fun puzzle.At 500 pieces, its a pretty quick build.  There are a few things that make it a little more difficult (but not much!).  There are two quiches, and three very similar colors of green (table, plate, jar).  Three artichokes.  These slight complications are counterbalanced by the 2 labels, which are very easy, and the slate.  It seemed obvious to me that the picture was composed just for this puzzle.  I appreciate that.I worked this puzzle with my 8 year old daughter.  It was fun and didn't take too long.  You can complete it in one sitting.The quality is excellent.  All the pieces were perfect, there were no paper tags or torn parts underneath.  As with all the Ravensburger puzzles I've built, the pieces click together in a satisfying way.Overall, I would recommend it.",['The quality is excellent']
A3JEPPCGV55FAQ,A3JEPPCGV55FAQ,B00ANLNU4Y,B00ANLNU4Y,1381968000,5.0,"We got the Ravensburger Science X Electronics and Circuitry Activity Kit for our 13-year-old. He's interested in electronics and we thought these projects would help him learn some basics about working with circuits. As other reviewers have noted, the projects aren't overly sturdy, so the finished projects probably won't be around for years to come. However, I think the quality of the product is commensurate with the price, which at the time of this review was only $26.59. In all, your budding electronics genius will be able to build eight projects form this kit. I think our favorite was the loudspeaker.The Ravensburger Science X Electronics and Circuitry Activity Kit is of appropriate value and quality for the price point. My overall rating is 5 out of 5 stars.",['As other reviewers have noted']
